SNo,Time,Size,Iterations,char
4389,0.003638,877700,877700,U
4390,0.004005,877900,877900,U
4391,0.003668,878100,878100,U
4392,0.003653,878300,878300,U
4393,0.003661,878500,878500,U
4394,0.003657,878700,878700,U
4395,0.003649,878900,878900,U
4396,0.003651,879100,879100,U
4397,0.004149,879300,879300,U
4398,0.003658,879500,879500,U
4399,0.003692,879700,879700,U
4400,0.003644,879900,879900,U
4401,0.00367,880100,880100,U
4402,0.003667,880300,880300,U
4403,0.003666,880500,880500,U
4404,0.003657,880700,880700,U
4405,0.003754,880900,880900,U
4406,0.003685,881100,881100,U
4407,0.003677,881300,881300,U
4408,0.0037,881500,881500,U
4409,0.00367,881700,881700,U
4410,0.003676,881900,881900,U
4411,0.003671,882100,882100,U
4412,0.003704,882300,882300,U
4413,0.003711,882500,882500,U
4414,0.003714,882700,882700,U
4415,0.00369,882900,882900,U
4416,0.003645,883100,883100,U
4417,0.003663,883300,883300,U
4418,0.003675,883500,883500,U
4419,0.003679,883700,883700,U
4420,0.003672,883900,883900,U
4421,0.003677,884100,884100,U
4422,0.003667,884300,884300,U
4423,0.003683,884500,884500,U
4424,0.003672,884700,884700,U
4425,0.003674,884900,884900,U
4426,0.003683,885100,885100,U
4427,0.003672,885300,885300,U
4428,0.003673,885500,885500,U
4429,0.003698,885700,885700,U
4430,0.003671,885900,885900,U
4431,0.003677,886100,886100,U
4432,0.003669,886300,886300,U
4433,0.003668,886500,886500,U
4434,0.003685,886700,886700,U
4435,0.003711,886900,886900,U
4436,0.003686,887100,887100,U
4437,0.003704,887300,887300,U
4438,0.003662,887500,887500,U
4439,0.003681,887700,887700,U
4440,0.003687,887900,887900,U
4441,0.003677,888100,888100,U
4442,0.00368,888300,888300,U
4443,0.003674,888500,888500,U
4444,0.003681,888700,888700,U
4445,0.003685,888900,888900,U
4446,0.003692,889100,889100,U
4447,0.003696,889300,889300,U
4448,0.003675,889500,889500,U
4449,0.003675,889700,889700,U
4450,0.003713,889900,889900,U
4451,0.003687,890100,890100,U
4452,0.00388,890300,890300,T
4453,0.003683,890500,890500,T
4454,0.00369,890700,890700,T
4455,0.00375,890900,890900,T
4456,0.003694,891100,891100,T
4457,0.003701,891300,891300,T
4458,0.003701,891500,891500,T
4459,0.003728,891700,891700,T
4460,0.003716,891900,891900,T
4461,0.003703,892100,892100,T
4462,0.003711,892300,892300,T
4463,0.003706,892500,892500,T
4464,0.0038,892700,892700,T
4465,0.003717,892900,892900,T
4466,0.003713,893100,893100,T
4467,0.003692,893300,893300,T
4468,0.00371,893500,893500,T
4469,0.003711,893700,893700,T
4470,0.003714,893900,893900,T
4471,0.003748,894100,894100,T
4472,0.00372,894300,894300,T
4473,0.003739,894500,894500,T
4474,0.003718,894700,894700,T
4475,0.003744,894900,894900,T
4476,0.003723,895100,895100,T
4477,0.003744,895300,895300,T
4478,0.003738,895500,895500,T
4479,0.003743,895700,895700,T
4480,0.003741,895900,895900,T
4481,0.003722,896100,896100,T
4482,0.003717,896300,896300,T
4483,0.00372,896500,896500,T
4484,0.003735,896700,896700,T
4485,0.003729,896900,896900,T
4486,0.003723,897100,897100,T
4487,0.003756,897300,897300,T
4488,0.003729,897500,897500,T
4489,0.003725,897700,897700,T
4490,0.003748,897900,897900,T
4491,0.003709,898100,898100,T
4492,0.003749,898300,898300,T
4493,0.003736,898500,898500,T
4494,0.003747,898700,898700,T
4495,0.003734,898900,898900,T
4496,0.003751,899100,899100,T
4497,0.003747,899300,899300,T
4498,0.003739,899500,899500,T
4499,0.003731,899700,899700,T
4500,0.004189,899900,899900,T
4501,0.003754,900100,900100,T
4502,0.003801,900300,900300,T
4503,0.003766,900500,900500,T
4504,0.003836,900700,900700,T
4505,0.003839,900900,900900,T
4506,0.00374,901100,901100,T
4507,0.003746,901300,901300,T
4508,0.003735,901500,901500,T
4509,0.003736,901700,901700,T
4510,0.003721,901900,901900,T
4511,0.003754,902100,902100,T
4512,0.003746,902300,902300,T
4513,0.003745,902500,902500,T
4514,0.003741,902700,902700,T
4515,0.003746,902900,902900,T
4516,0.003742,903100,903100,T
4517,0.003742,903300,903300,T
4518,0.003736,903500,903500,T
4519,0.003752,903700,903700,T
4520,0.003754,903900,903900,T
4521,0.003791,904100,904100,T
4522,0.003746,904300,904300,T
4523,0.003754,904500,904500,T
4524,0.003759,904700,904700,T
4525,0.003752,904900,904900,T
4526,0.003772,905100,905100,T
4527,0.003749,905300,905300,T
4528,0.003765,905500,905500,T
4529,0.003805,905700,905700,T
4530,0.003751,905900,905900,T
4531,0.003755,906100,906100,T
4532,0.003757,906300,906300,T
4533,0.003806,906500,906500,T
4534,0.003845,906700,906700,T
4535,0.003765,906900,906900,T
4536,0.00377,907100,907100,T
4537,0.003763,907300,907300,T
4538,0.003782,907500,907500,T
4539,0.003766,907700,907700,T
4540,0.003807,907900,907900,T
4541,0.0039,908100,908100,T
4542,0.003763,908300,908300,T
4543,0.003828,908500,908500,T
4544,0.003765,908700,908700,T
4545,0.00377,908900,908900,T
4546,0.003786,909100,909100,T
4547,0.003773,909300,909300,O
4548,0.003778,909500,909500,O
4549,0.003795,909700,909700,O
4550,0.003812,909900,909900,O
4551,0.003776,910100,910100,O
4552,0.003774,910300,910300,O
4553,0.00382,910500,910500,O
4554,0.003792,910700,910700,O
4555,0.003781,910900,910900,O
4556,0.003789,911100,911100,O
4557,0.003769,911300,911300,O
4558,0.0038,911500,911500,O
4559,0.003863,911700,911700,O
4560,0.003796,911900,911900,O
4561,0.003796,912100,912100,O
4562,0.003797,912300,912300,O
4563,0.003786,912500,912500,O
4564,0.003967,912700,912700,O
4565,0.003834,912900,912900,O
4566,0.003794,913100,913100,O
4567,0.00379,913300,913300,O
4568,0.003809,913500,913500,O
4569,0.003796,913700,913700,O
4570,0.003786,913900,913900,O
4571,0.003809,914100,914100,O
4572,0.003793,914300,914300,O
4573,0.003815,914500,914500,O
4574,0.003794,914700,914700,O
4575,0.003786,914900,914900,O
4576,0.003801,915100,915100,O
4577,0.003791,915300,915300,O
4578,0.003795,915500,915500,O
4579,0.003794,915700,915700,O
4580,0.003791,915900,915900,O
4581,0.003791,916100,916100,O
4582,0.003815,916300,916300,O
4583,0.00383,916500,916500,O
4584,0.003832,916700,916700,O
4585,0.003822,916900,916900,O
4586,0.003836,917100,917100,O
4587,0.003822,917300,917300,O
4588,0.003795,917500,917500,O
4589,0.00381,917700,917700,O
4590,0.003815,917900,917900,O
4591,0.003809,918100,918100,O
4592,0.003805,918300,918300,O
4593,0.003813,918500,918500,O
4594,0.003813,918700,918700,O
4595,0.003821,918900,918900,O
4596,0.003813,919100,919100,O
4597,0.003822,919300,919300,O
4598,0.003807,919500,919500,O
4599,0.003813,919700,919700,O
4600,0.003818,919900,919900,O
4601,0.003837,920100,920100,O
4602,0.003813,920300,920300,O
4603,0.003812,920500,920500,O
4604,0.003809,920700,920700,O
4605,0.003819,920900,920900,O
4606,0.003816,921100,921100,O
4607,0.003813,921300,921300,O
4608,0.00382,921500,921500,O
4609,0.003816,921700,921700,O
4610,0.003843,921900,921900,O
4611,0.003841,922100,922100,O
4612,0.003835,922300,922300,O
4613,0.003821,922500,922500,O
4614,0.003835,922700,922700,O
4615,0.003811,922900,922900,O
4616,0.003826,923100,923100,O
4617,0.003828,923300,923300,O
4618,0.003819,923500,923500,O
4619,0.003834,923700,923700,O
4620,0.003837,923900,923900,O
4621,0.003834,924100,924100,O
4622,0.003835,924300,924300,O
4623,0.003837,924500,924500,O
4624,0.003854,924700,924700,O
4625,0.003871,924900,924900,O
4626,0.003851,925100,925100,O
4627,0.003855,925300,925300,O
4628,0.003845,925500,925500,O
4629,0.003841,925700,925700,O
4630,0.003832,925900,925900,O
4631,0.003859,926100,926100,O
4632,0.003845,926300,926300,O
4633,0.003839,926500,926500,O
4634,0.003851,926700,926700,O
4635,0.00385,926900,926900,O
4636,0.003854,927100,927100,O
4637,0.003855,927300,927300,O
4638,0.003872,927500,927500,O
4639,0.003852,927700,927700,O
4640,0.003874,927900,927900,X
4641,0.003859,928100,928100,X
4642,0.003851,928300,928300,X
4643,0.003893,928500,928500,X
4644,0.003848,928700,928700,X
4645,0.003852,928900,928900,X
4646,0.003859,929100,929100,X
4647,0.003868,929300,929300,X
4648,0.003851,929500,929500,X
4649,0.003856,929700,929700,X
4650,0.003867,929900,929900,X
4651,0.003845,930100,930100,X
4652,0.003858,930300,930300,X
4653,0.00386,930500,930500,X
4654,0.003871,930700,930700,X
4655,0.003911,930900,930900,X
4656,0.003866,931100,931100,X
4657,0.00386,931300,931300,X
4658,0.003886,931500,931500,X
4659,0.003868,931700,931700,X
4660,0.003879,931900,931900,X
4661,0.003877,932100,932100,X
4662,0.00389,932300,932300,X
4663,0.003884,932500,932500,X
4664,0.003881,932700,932700,X
4665,0.003881,932900,932900,X
4666,0.003875,933100,933100,X
4667,0.003885,933300,933300,X
4668,0.00388,933500,933500,X
4669,0.003867,933700,933700,X
4670,0.003871,933900,933900,X
4671,0.004102,934100,934100,X
4672,0.003889,934300,934300,X
4673,0.003886,934500,934500,X
4674,0.003889,934700,934700,X
4675,0.003876,934900,934900,X
4676,0.003896,935100,935100,X
4677,0.003883,935300,935300,X
4678,0.003877,935500,935500,X
4679,0.003888,935700,935700,X
4680,0.003903,935900,935900,X
4681,0.003898,936100,936100,X
4682,0.003891,936300,936300,X
4683,0.003893,936500,936500,X
4684,0.003891,936700,936700,X
4685,0.003904,936900,936900,X
4686,0.003899,937100,937100,X
4687,0.003932,937300,937300,X
4688,0.003892,937500,937500,X
4689,0.003899,937700,937700,X
4690,0.003914,937900,937900,X
4691,0.003892,938100,938100,X
4692,0.003897,938300,938300,X
4693,0.003891,938500,938500,X
4694,0.003887,938700,938700,X
4695,0.003896,938900,938900,X
4696,0.003925,939100,939100,X
4697,0.0039,939300,939300,X
4698,0.003902,939500,939500,X
4699,0.003916,939700,939700,X
4700,0.004016,939900,939900,X
4701,0.003929,940100,940100,X
4702,0.003907,940300,940300,X
4703,0.00392,940500,940500,X
4704,0.003971,940700,940700,X
4705,0.003935,940900,940900,X
4706,0.003925,941100,941100,X
4707,0.003918,941300,941300,X
4708,0.003919,941500,941500,X
4709,0.003914,941700,941700,X
4710,0.003917,941900,941900,X
4711,0.003907,942100,942100,X
4712,0.003912,942300,942300,X
4713,0.00392,942500,942500,X
4714,0.003915,942700,942700,X
4715,0.003914,942900,942900,X
4716,0.003912,943100,943100,X
4717,0.003931,943300,943300,X
4718,0.003906,943500,943500,X
4719,0.003999,943700,943700,X
4720,0.003917,943900,943900,X
4721,0.003907,944100,944100,X
4722,0.003912,944300,944300,X
4723,0.003922,944500,944500,X
4724,0.003934,944700,944700,X
4725,0.003917,944900,944900,X
4726,0.00392,945100,945100,X
4727,0.003938,945300,945300,X
4728,0.003938,945500,945500,X
4729,0.003942,945700,945700,X
4730,0.003929,945900,945900,R
4731,0.003922,946100,946100,R
4732,0.003919,946300,946300,R
4733,0.003923,946500,946500,R
4734,0.003923,946700,946700,R
4735,0.003938,946900,946900,R
4736,0.003933,947100,947100,R
4737,0.003941,947300,947300,R
4738,0.003929,947500,947500,R
4739,0.00392,947700,947700,R
4740,0.003929,947900,947900,R
4741,0.003938,948100,948100,R
4742,0.003931,948300,948300,R
4743,0.003925,948500,948500,R
4744,0.004079,948700,948700,R
4745,0.003933,948900,948900,R
4746,0.003961,949100,949100,R
4747,0.003937,949300,949300,R
4748,0.003941,949500,949500,R
4749,0.003936,949700,949700,R
4750,0.003941,949900,949900,R
4751,0.003962,950100,950100,R
4752,0.003953,950300,950300,R
4753,0.003935,950500,950500,R
4754,0.003943,950700,950700,R
4755,0.003955,950900,950900,R
4756,0.003941,951100,951100,R
4757,0.003942,951300,951300,R
4758,0.003944,951500,951500,R
4759,0.003952,951700,951700,R
4760,0.003942,951900,951900,R
4761,0.003946,952100,952100,R
4762,0.003951,952300,952300,R
4763,0.003942,952500,952500,R
4764,0.003974,952700,952700,R
4765,0.003937,952900,952900,R
4766,0.00397,953100,953100,R
4767,0.003942,953300,953300,R
4768,0.003952,953500,953500,R
4769,0.003975,953700,953700,R
4770,0.003949,953900,953900,R
4771,0.003953,954100,954100,R
4772,0.003952,954300,954300,R
4773,0.003973,954500,954500,R
4774,0.003962,954700,954700,R
4775,0.003957,954900,954900,R
4776,0.003953,955100,955100,R
4777,0.003964,955300,955300,R
4778,0.003958,955500,955500,R
4779,0.00396,955700,955700,R
4780,0.003957,955900,955900,R
4781,0.003978,956100,956100,R
4782,0.003983,956300,956300,R
4783,0.00399,956500,956500,R
4784,0.003967,956700,956700,R
4785,0.003998,956900,956900,R
4786,0.004005,957100,957100,R
4787,0.003989,957300,957300,R
4788,0.004005,957500,957500,R
4789,0.003978,957700,957700,R
4790,0.003975,957900,957900,R
4791,0.00398,958100,958100,R
4792,0.003973,958300,958300,R
4793,0.003967,958500,958500,R
4794,0.003971,958700,958700,R
4795,0.003978,958900,958900,R
4796,0.003975,959100,959100,R
4797,0.003977,959300,959300,R
4798,0.003997,959500,959500,R
4799,0.003981,959700,959700,R
4800,0.003982,959900,959900,R
4801,0.003984,960100,960100,R
4802,0.003972,960300,960300,R
4803,0.003983,960500,960500,R
4804,0.003985,960700,960700,R
4805,0.003971,960900,960900,R
4806,0.003984,961100,961100,R
4807,0.003993,961300,961300,R
4808,0.003999,961500,961500,R
4809,0.003984,961700,961700,R
4810,0.003983,961900,961900,R
4811,0.003986,962100,962100,R
4812,0.00399,962300,962300,R
4813,0.003995,962500,962500,R
4814,0.003999,962700,962700,R
4815,0.003985,962900,962900,R
4816,0.003995,963100,963100,R
4817,0.004009,963300,963300,R
4818,0.004046,963500,963500,R
4819,0.004042,963700,963700,N
4820,0.004057,963900,963900,N
4821,0.004046,964100,964100,N
4822,0.004499,964300,964300,N
4823,0.004102,964500,964500,N
4824,0.004061,964700,964700,N
4825,0.004058,964900,964900,N
4826,0.004054,965100,965100,N
4827,0.004038,965300,965300,N
4828,0.004077,965500,965500,N
4829,0.004052,965700,965700,N
4830,0.004089,965900,965900,N
4831,0.004082,966100,966100,N
4832,0.004092,966300,966300,N
4833,0.004065,966500,966500,N
4834,0.004061,966700,966700,N
4835,0.004095,966900,966900,N
4836,0.004058,967100,967100,N
4837,0.004087,967300,967300,N
4838,0.004057,967500,967500,N
4839,0.004045,967700,967700,N
4840,0.004084,967900,967900,N
4841,0.00422,968100,968100,N
4842,0.004043,968300,968300,N
4843,0.00423,968500,968500,N
4844,0.004038,968700,968700,N
4845,0.004023,968900,968900,N
4846,0.004015,969100,969100,N
4847,0.004081,969300,969300,N
4848,0.00406,969500,969500,N
4849,0.004065,969700,969700,N
4850,0.004117,969900,969900,N
4851,0.004038,970100,970100,N
4852,0.004026,970300,970300,N
4853,0.00406,970500,970500,N
4854,0.00408,970700,970700,N
4855,0.004024,970900,970900,N
4856,0.004072,971100,971100,N
4857,0.004066,971300,971300,N
4858,0.004077,971500,971500,N
4859,0.004069,971700,971700,N
4860,0.004088,971900,971900,N
4861,0.004098,972100,972100,N
4862,0.004062,972300,972300,N
4863,0.00407,972500,972500,N
4864,0.004092,972700,972700,N
4865,0.004083,972900,972900,N
4866,0.004084,973100,973100,N
4867,0.004077,973300,973300,N
4868,0.004094,973500,973500,N
4869,0.004074,973700,973700,N
4870,0.004076,973900,973900,N
4871,0.004079,974100,974100,N
4872,0.004075,974300,974300,N
4873,0.004076,974500,974500,N
4874,0.004082,974700,974700,N
4875,0.004105,974900,974900,N
4876,0.004084,975100,975100,N
4877,0.004074,975300,975300,N
4878,0.004102,975500,975500,N
4879,0.004131,975700,975700,N
4880,0.004067,975900,975900,N
4881,0.004044,976100,976100,N
4882,0.004055,976300,976300,N
4883,0.004047,976500,976500,N
4884,0.004046,976700,976700,N
4885,0.004054,976900,976900,N
4886,0.004051,977100,977100,N
4887,0.004066,977300,977300,N
4888,0.004811,977500,977500,N
4889,0.004064,977700,977700,N
4890,0.004056,977900,977900,N
4891,0.004063,978100,978100,N
4892,0.00406,978300,978300,N
4893,0.004053,978500,978500,N
4894,0.004072,978700,978700,N
4895,0.004074,978900,978900,N
4896,0.004063,979100,979100,N
4897,0.004063,979300,979300,N
4898,0.004058,979500,979500,N
4899,0.004059,979700,979700,N
4900,0.004059,979900,979900,N
4901,0.004074,980100,980100,N
4902,0.004062,980300,980300,N
4903,0.004063,980500,980500,N
4904,0.004072,980700,980700,N
4905,0.004066,980900,980900,N
4906,0.00413,981100,981100,X
4907,0.004069,981300,981300,X
4908,0.004076,981500,981500,X
4909,0.004071,981700,981700,X
4910,0.004081,981900,981900,X
4911,0.004077,982100,982100,X
4912,0.004077,982300,982300,X
4913,0.004097,982500,982500,X
4914,0.004097,982700,982700,X
4915,0.004134,982900,982900,X
4916,0.004095,983100,983100,X
4917,0.004072,983300,983300,X
4918,0.004075,983500,983500,X
4919,0.004118,983700,983700,X
4920,0.004245,983900,983900,X
4921,0.004136,984100,984100,X
4922,0.00412,984300,984300,X
4923,0.004134,984500,984500,X
4924,0.004137,984700,984700,X
4925,0.004148,984900,984900,X
4926,0.004127,985100,985100,X
4927,0.004138,985300,985300,X
4928,0.004139,985500,985500,X
4929,0.00413,985700,985700,X
4930,0.004139,985900,985900,X
4931,0.004138,986100,986100,X
4932,0.004156,986300,986300,X
4933,0.004133,986500,986500,X
4934,0.004126,986700,986700,X
4935,0.004133,986900,986900,X
4936,0.004139,987100,987100,X
4937,0.004153,987300,987300,X
4938,0.004145,987500,987500,X
4939,0.004138,987700,987700,X
4940,0.004133,987900,987900,X
4941,0.004129,988100,988100,X
4942,0.004137,988300,988300,X
4943,0.004143,988500,988500,X
4944,0.004159,988700,988700,X
4945,0.004148,988900,988900,X
4946,0.004158,989100,989100,X
4947,0.004143,989300,989300,X
4948,0.004146,989500,989500,X
4949,0.004165,989700,989700,X
4950,0.004159,989900,989900,X
4951,0.004119,990100,990100,X
4952,0.004126,990300,990300,X
4953,0.00411,990500,990500,X
4954,0.004108,990700,990700,X
4955,0.004109,990900,990900,X
4956,0.004127,991100,991100,X
4957,0.004108,991300,991300,X
4958,0.00412,991500,991500,X
4959,0.004106,991700,991700,X
4960,0.004104,991900,991900,X
4961,0.004125,992100,992100,X
4962,0.004101,992300,992300,X
4963,0.004135,992500,992500,X
4964,0.004125,992700,992700,X
4965,0.004108,992900,992900,X
4966,0.00412,993100,993100,X
4967,0.004131,993300,993300,X
4968,0.004139,993500,993500,X
4969,0.004142,993700,993700,X
4970,0.004143,993900,993900,X
4971,0.004137,994100,994100,X
4972,0.004127,994300,994300,X
4973,0.00413,994500,994500,X
4974,0.00412,994700,994700,X
4975,0.004131,994900,994900,X
4976,0.004141,995100,995100,X
4977,0.004161,995300,995300,X
4978,0.004141,995500,995500,X
4979,0.004128,995700,995700,X
4980,0.004136,995900,995900,X
4981,0.004127,996100,996100,X
4982,0.004131,996300,996300,X
4983,0.004143,996500,996500,X
4984,0.004129,996700,996700,X
4985,0.004143,996900,996900,X
4986,0.004133,997100,997100,X
4987,0.004142,997300,997300,X
4988,0.004136,997500,997500,X
4989,0.004143,997700,997700,X
4990,0.004145,997900,997900,X
4991,0.004133,998100,998100,X
4992,0.004152,998300,998300,G
4993,0.004336,998500,998500,G
4994,0.004139,998700,998700,G
4995,0.004146,998900,998900,G
4996,0.00413,999100,999100,G
4997,0.00415,999300,999300,G
4998,0.004161,999500,999500,G
4999,0.004149,999700,999700,G
5000,0.004146,999900,999900,G
5001,0.004139,1000100,1000100,G
5002,0.004164,1000300,1000300,G
5003,0.004137,1000500,1000500,G
5004,0.004149,1000700,1000700,G
5005,0.004138,1000900,1000900,G
5006,0.004143,1001100,1001100,G
5007,0.004141,1001300,1001300,G
5008,0.004148,1001500,1001500,G
5009,0.004178,1001700,1001700,G
5010,0.004144,1001900,1001900,G
5011,0.004144,1002100,1002100,G
5012,0.004294,1002300,1002300,G
5013,0.004157,1002500,1002500,G
5014,0.004156,1002700,1002700,G
5015,0.004152,1002900,1002900,G
5016,0.004152,1003100,1003100,G
5017,0.004146,1003300,1003300,G
5018,0.004148,1003500,1003500,G
5019,0.004152,1003700,1003700,G
5020,0.004153,1003900,1003900,G
5021,0.004168,1004100,1004100,G
5022,0.004155,1004300,1004300,G
5023,0.004155,1004500,1004500,G
5024,0.004177,1004700,1004700,G
5025,0.004168,1004900,1004900,G
5026,0.00418,1005100,1005100,G
5027,0.004159,1005300,1005300,G
5028,0.004177,1005500,1005500,G
5029,0.004157,1005700,1005700,G
5030,0.004171,1005900,1005900,G
5031,0.004169,1006100,1006100,V
5032,0.004177,1006300,1006300,G
5033,0.004174,1006500,1006500,G
5034,0.004169,1006700,1006700,G
5035,0.004184,1006900,1006900,G
5036,0.004168,1007100,1007100,G
5037,0.004171,1007300,1007300,G
5038,0.004196,1007500,1007500,V
5039,0.004158,1007700,1007700,V
5040,0.004171,1007900,1007900,V
5041,0.004186,1008100,1008100,V
5042,0.004182,1008300,1008300,V
5043,0.00418,1008500,1008500,G
5044,0.004179,1008700,1008700,G
5045,0.00416,1008900,1008900,G
5046,0.004177,1009100,1009100,G
5047,0.004175,1009300,1009300,V
5048,0.004176,1009500,1009500,V
5049,0.004178,1009700,1009700,V
5050,0.004189,1009900,1009900,V
5051,0.004186,1010100,1010100,V
5052,0.004177,1010300,1010300,V
5053,0.004186,1010500,1010500,V
5054,0.004182,1010700,1010700,V
5055,0.004181,1010900,1010900,V
5056,0.004186,1011100,1011100,V
5057,0.004183,1011300,1011300,V
5058,0.004196,1011500,1011500,G
5059,0.004214,1011700,1011700,G
5060,0.004223,1011900,1011900,G
5061,0.004203,1012100,1012100,G
5062,0.004196,1012300,1012300,G
5063,0.004211,1012500,1012500,G
5064,0.005266,1012700,1012700,G
5065,0.004359,1012900,1012900,G
5066,0.004304,1013100,1013100,G
5067,0.004226,1013300,1013300,V
5068,0.004231,1013500,1013500,V
5069,0.004229,1013700,1013700,V
5070,0.0042,1013900,1013900,V
5071,0.004257,1014100,1014100,V
5072,0.004236,1014300,1014300,V
5073,0.004248,1014500,1014500,V
5074,0.004217,1014700,1014700,V
5075,0.004216,1014900,1014900,V
5076,0.004225,1015100,1015100,V
5077,0.004214,1015300,1015300,V
5078,0.004221,1015500,1015500,V
5079,0.004216,1015700,1015700,V
5080,0.004215,1015900,1015900,V
5081,0.004225,1016100,1016100,V
5082,0.004208,1016300,1016300,V
5083,0.00421,1016500,1016500,V
5084,0.004192,1016700,1016700,V
5085,0.004219,1016900,1016900,V
5086,0.004212,1017100,1017100,V
5087,0.004216,1017300,1017300,V
