SNo,Time,Flag,Size,Iterations,Key
1608,2e-06,1,321500,276,125134
1609,4e-06,1,321700,715,329999
1610,7e-06,1,321900,612,568370
1611,1e-06,1,322100,37,19294
1612,6e-06,1,322300,1005,638314
1613,5e-06,1,322500,372,400411
1614,3e-06,1,322700,495,12368
1615,5e-06,1,322900,643,203380
1616,4e-06,1,323100,226,116406
1617,6e-06,1,323300,831,418966
1618,5e-06,1,323500,661,427706
1619,7e-06,1,323700,960,476979
1620,5e-06,1,323900,509,309111
1621,6e-06,1,324100,843,616153
1622,5e-06,1,324300,397,211170
1623,4e-06,1,324500,295,320095
1624,3e-06,1,324700,667,169729
1625,4e-06,1,324900,596,208807
1626,3e-06,1,325100,585,97912
1627,5e-06,1,325300,738,404669
1628,4e-06,1,325500,537,448312
1629,7e-06,1,325700,496,542784
1630,3e-06,1,325900,392,15505
1631,3e-06,1,326100,113,5932
1632,6e-06,1,326300,778,628571
1633,6e-06,1,326500,571,118739
1634,5e-06,1,326700,445,136648
1635,8e-06,1,326900,549,483454
1636,4e-06,1,327100,242,94065
1637,6e-06,1,327300,576,552828
1638,6e-06,1,327500,823,364048
1639,5e-06,1,327700,596,274510
1640,3e-06,1,327900,559,49120
1641,4e-06,1,328100,741,379077
1642,5e-06,1,328300,849,414758
1643,4e-06,1,328500,557,74301
1644,4e-06,1,328700,720,176410
1645,5e-06,1,328900,511,324467
1646,4e-06,1,329100,519,428628
1647,2e-06,1,329300,260,2767
1648,6e-06,1,329500,750,629884
1649,2e-06,1,329700,159,165346
1650,6e-06,1,329900,812,566641
1651,6e-06,1,330100,830,402424
1652,6e-06,1,330300,808,323223
1653,4e-06,1,330500,553,409887
1654,3e-06,1,330700,370,196788
1655,5e-06,1,330900,590,479475
1656,5e-06,1,331100,576,131917
1657,3e-06,1,331300,330,272179
1658,5e-06,1,331500,713,283420
1659,3e-06,1,331700,458,11227
1660,7e-06,1,331900,746,460708
1661,5e-06,1,332100,742,363743
1662,8e-06,1,332300,672,146170
1663,7e-06,1,332500,644,654679
1664,6e-06,1,332700,721,523621
1665,3e-06,1,332900,447,182385
1666,5e-06,1,333100,730,389658
1667,5e-06,1,333300,715,265957
1668,4e-06,1,333500,812,295150
1669,2e-06,1,333700,576,8149
1670,6e-06,1,333900,762,499400
1671,3e-06,1,334100,539,106099
1672,3e-06,1,334300,556,6886
1673,6e-06,1,334500,936,629605
1674,6e-06,1,334700,429,249658
1675,4e-06,1,334900,526,185999
1676,3e-06,1,335100,409,15935
1677,4e-06,1,335300,771,250722
1678,6e-06,1,335500,984,471811
1679,4e-06,1,335700,533,331126
1680,7e-06,1,335900,541,617323
1681,7e-06,1,336100,1038,583451
1682,9e-06,1,336300,1021,545410
1683,4e-06,1,336500,366,205102
1684,5e-06,1,336700,761,416562
1685,5e-06,1,336900,685,530694
1686,5e-06,1,337100,545,214715
1687,7e-06,1,337300,930,536696
1688,4e-06,1,337500,471,411975
1689,7e-06,1,337700,740,446976
1690,6e-06,1,337900,511,588162
1691,6e-06,1,338100,714,449216
1692,4e-06,1,338300,669,137020
1693,5e-06,1,338500,485,351066
1694,9e-06,1,338700,682,237762
1695,7e-06,1,338900,567,404286
1696,8e-06,1,339100,792,567628
1697,6e-06,1,339300,457,460087
1698,7e-06,1,339500,741,559338
1699,1e-05,1,339700,905,424726
1700,9e-06,1,339900,955,581795
1701,6e-06,1,340100,582,225604
1702,4e-06,1,340300,276,79288
1703,7e-06,1,340500,793,483800
1704,5e-06,1,340700,384,352642
1705,3e-06,1,340900,324,235772
1706,3e-06,1,341100,467,45304
1707,5e-06,1,341300,720,362097
1708,3e-06,1,341500,205,104798
1709,4e-06,1,341700,679,308062
1710,5e-06,1,341900,676,458762
1711,7e-06,1,342100,1159,678601
1712,2e-06,1,342300,344,48568
1713,3e-06,1,342500,551,94096
1714,6e-06,1,342700,629,574930
1715,5e-06,1,342900,696,375608
1716,2e-06,1,343100,183,1522
1717,1e-05,1,343300,1073,602585
1718,8e-06,1,343500,749,365923
1719,5e-06,1,343700,851,416113
1720,3e-06,1,343900,367,331085
1721,7e-06,1,344100,934,639394
1722,3e-06,1,344300,253,243062
1723,4e-06,1,344500,485,23189
1724,4e-06,1,344700,431,103999
1725,3e-06,1,344900,332,50967
1726,6e-06,1,345100,624,333435
1727,6e-06,1,345300,864,370330
1728,7e-06,1,345500,890,453014
1729,7e-06,1,345700,513,494384
1730,5e-06,1,345900,486,358395
1731,4e-06,1,346100,350,129915
1732,6e-06,1,346300,473,518916
1733,4e-06,1,346500,307,231841
1734,4e-06,1,346700,747,300858
1735,5e-06,1,346900,647,464163
1736,4e-06,1,347100,500,185401
1737,3e-06,1,347300,273,123902
1738,4e-06,1,347500,385,403205
1739,2e-06,1,347700,92,29570
1740,5e-06,1,347900,721,472069
1741,5e-06,1,348100,620,603222
1742,4e-06,1,348300,508,453573
1743,5e-06,1,348500,726,366487
1744,6e-06,1,348700,678,392531
1745,3e-06,1,348900,183,63841
1746,5e-06,1,349100,781,415280
1747,2e-06,1,349300,270,301458
1748,4e-06,1,349500,490,152279
1749,5e-06,1,349700,859,468815
1750,6e-06,1,349900,593,542543
1751,2e-06,1,350100,59,47353
1752,2e-06,1,350300,288,9929
1753,4e-06,1,350500,510,104157
1754,3e-06,1,350700,649,97444
1755,5e-06,1,350900,633,158739
1756,2e-06,1,351100,340,22064
1757,4e-06,1,351300,436,76525
1758,4e-06,1,351500,694,135230
1759,4e-06,1,351700,568,218021
1760,3e-06,1,351900,274,2838
1761,5e-06,1,352100,378,396453
1762,6e-06,1,352300,858,559372
1763,4e-06,1,352500,607,131643
1764,6e-06,1,352700,419,388178
1765,3e-06,1,352900,406,104273
1766,3e-06,1,353100,694,227979
1767,3e-06,1,353300,471,126955
1768,5e-06,1,353500,655,504293
1769,6e-06,1,353700,743,300580
1770,4e-06,1,353900,651,302711
1771,5e-06,1,354100,562,578575
1772,6e-06,1,354300,908,487997
1773,2e-06,1,354500,294,44546
1774,6e-06,1,354700,743,545681
1775,3e-06,1,354900,546,237645
1776,6e-06,1,355100,823,354128
1777,6e-06,1,355300,844,435669
1778,2e-06,1,355500,246,23217
1779,4e-06,1,355700,499,462136
1780,1e-06,1,355900,284,22049
1781,6e-06,1,356100,1043,585558
1782,4e-06,1,356300,534,170321
1783,4e-06,1,356500,645,69262
1784,4e-06,1,356700,680,101739
1785,6e-06,1,356900,847,472081
1786,7e-06,1,357100,814,655963
1787,4e-06,1,357300,517,41730
1788,2e-06,1,357500,120,124290
1789,5e-06,1,357700,767,565558
1790,5e-06,1,357900,785,368989
1791,5e-06,1,358100,529,557994
1792,4e-06,1,358300,403,245522
1793,7e-06,1,358500,999,664794
1794,4e-06,1,358700,559,201752
1795,3e-06,1,358900,294,264739
1796,3e-06,1,359100,478,44325
1797,6e-06,1,359300,783,528076
1798,5e-06,1,359500,456,414135
1799,6e-06,1,359700,807,573752
1800,6e-06,1,359900,827,325441
1801,5e-06,1,360100,827,319925
1802,6e-06,1,360300,635,264686
1803,4e-06,1,360500,560,189356
1804,5e-06,1,360700,751,310182
1805,6e-06,1,360900,498,394444
1806,6e-06,1,361100,621,685843
1807,5e-06,1,361300,927,449634
1808,5e-06,1,361500,698,411990
1809,6e-06,1,361700,665,689457
1810,7e-06,1,361900,1067,627600
1811,3e-06,1,362100,528,64791
1812,4e-06,1,362300,555,11935
1813,2e-06,1,362500,134,101426
1814,2e-06,1,362700,63,49520
1815,4e-06,1,362900,804,248426
1816,5e-06,1,363100,784,524829
1817,5e-06,1,363300,674,465466
1818,3e-06,1,363500,369,129528
1819,2e-06,1,363700,164,52177
1820,6e-06,1,363900,1049,644822
1821,3e-06,1,364100,219,89236
1822,7e-06,1,364300,683,642978
1823,1.2e-05,1,364500,804,552460
1824,7e-06,1,364700,962,440761
1825,7e-06,1,364900,862,717955
1826,6e-06,1,365100,764,315233
1827,1.3e-05,1,365300,696,570053
1828,6e-06,1,365500,571,555321
1829,5e-06,1,365700,597,648518
1830,5e-06,1,365900,620,476876
1831,3e-06,1,366100,337,300238
1832,6e-06,1,366300,966,624989
1833,3e-06,1,366500,460,213459
1834,5e-06,1,366700,875,611557
1835,4e-06,1,366900,565,372566
1836,2e-06,1,367100,261,10313
1837,6e-06,1,367300,898,481225
1838,2e-06,1,367500,409,54343
1839,2e-06,1,367700,221,191183
1840,5e-06,1,367900,625,489228
1841,3e-06,1,368100,161,67123
1842,7e-06,1,368300,1065,715982
1843,1e-05,1,368500,1000,717019
1844,3e-06,1,368700,448,39809
1845,2e-06,1,368900,245,39398
1846,6e-06,1,369100,879,561781
1847,3e-06,1,369300,199,107525
1848,6e-06,1,369500,659,550258
1849,7e-06,1,369700,1033,691561
1850,3e-06,1,369900,506,101902
1851,6e-06,1,370100,671,605930
1852,6e-06,1,370300,922,584567
1853,6e-06,1,370500,869,635238
1854,5e-06,1,370700,677,575550
1855,3e-06,1,370900,528,88643
1856,6e-06,1,371100,859,661874
1857,3e-06,1,371300,295,314903
1858,4e-06,1,371500,677,123058
1859,4e-06,1,371700,412,374579
1860,4e-06,1,371900,373,254150
1861,3e-06,1,372100,605,31591
1862,6e-06,1,372300,1029,707122
1863,6e-06,1,372500,901,574651
1864,4e-06,1,372700,689,287410
1865,3e-06,1,372900,404,378750
1866,6e-06,1,373100,863,637744
1867,4e-06,1,373300,657,248226
1868,6e-06,1,373500,776,672739
1869,4e-06,1,373700,420,353705
1870,3e-06,1,373900,332,13960
1871,5e-06,1,374100,815,398359
1872,3e-06,1,374300,303,6580
1873,3e-06,1,374500,335,340312
1874,6e-06,1,374700,854,707037
1875,2e-06,1,374900,435,148696
1876,2e-06,1,375100,275,64126
1877,4e-06,1,375300,623,142950
1878,2e-06,1,375500,314,136282
1879,2e-06,1,375700,389,22932
1880,4e-06,1,375900,542,111278
1881,5e-06,1,376100,719,247760
1882,5e-06,1,376300,910,590860
1883,3e-06,1,376500,153,66572
1884,5e-06,1,376700,825,283383
1885,3e-06,1,376900,251,49472
1886,5e-06,1,377100,640,449346
1887,3e-06,1,377300,345,389387
1888,5e-06,1,377500,863,364626
1889,5e-06,1,377700,618,402168
1890,5e-06,1,377900,713,301278
1891,7e-06,1,378100,950,744979
1892,6e-06,1,378300,651,699036
1893,3e-06,1,378500,457,140722
1894,6e-06,1,378700,803,620806
1895,5e-06,1,378900,586,516005
1896,6e-06,1,379100,1143,679146
1897,6e-06,1,379300,659,245046
1898,4e-06,1,379500,518,102227
1899,6e-06,1,379700,568,668072
1900,5e-06,1,379900,557,530588
1901,5e-06,1,380100,609,106052
1902,2e-06,1,380300,218,154066
1903,1e-05,1,380500,786,484451
1904,6e-06,1,380700,759,441517
1905,6e-06,1,380900,598,686373
1906,6e-06,1,381100,950,597428
1907,3e-06,1,381300,252,289692
1908,6e-06,1,381500,824,729698
1909,7e-06,1,381700,864,660856
1910,4e-06,1,381900,471,180459
1911,7e-06,1,382100,1014,730040
1912,3e-06,1,382300,192,185101
1913,5e-06,1,382500,528,506171
1914,6e-06,1,382700,633,579269
1915,6e-06,1,382900,642,433309
1916,5e-06,1,383100,588,101700
1917,5e-06,1,383300,384,354097
1918,5e-06,1,383500,411,309706
1919,1.9e-05,1,383700,814,557209
1920,5e-06,1,383900,660,353311
1921,3e-06,1,384100,259,319277
1922,4e-06,1,384300,440,197205
1923,6e-06,1,384500,947,713937
1924,3e-06,1,384700,382,124627
1925,4e-06,1,384900,511,243576
1926,4e-06,1,385100,352,399439
1927,6e-06,1,385300,646,341376
1928,4e-06,1,385500,486,229807
1929,5e-06,1,385700,287,214906
1930,5e-06,1,385900,366,418763
1931,8e-06,1,386100,872,490651
1932,8e-06,1,386300,1203,734135
1933,5e-06,1,386500,632,622300
1934,5e-06,1,386700,640,189965
1935,5e-06,1,386900,549,106930
1936,5e-06,1,387100,630,427103
1937,7e-06,1,387300,831,663743
1938,5e-06,1,387500,771,338249
1939,6e-06,1,387700,836,391913
1940,8e-06,1,387900,994,649104
1941,7e-06,1,388100,924,447768
1942,4e-06,1,388300,363,349294
1943,4e-06,1,388500,240,18094
1944,3e-06,1,388700,309,270862
1945,4e-06,1,388900,446,264900
1946,5e-06,1,389100,927,382919
1947,2e-06,1,389300,150,23765
1948,4e-06,1,389500,432,328825
1949,6e-06,1,389700,1068,562275
1950,4e-06,1,389900,531,171139
1951,7e-06,1,390100,830,740404
1952,2e-06,1,390300,193,45319
1953,8e-06,1,390500,676,690034
1954,8e-06,1,390700,969,453185
1955,8e-06,1,390900,912,665333
1956,7e-06,1,391100,882,736573
1957,6e-06,1,391300,922,423391
1958,8e-06,1,391500,1027,530896
1959,5e-06,1,391700,505,310208
1960,6e-06,1,391900,680,632446
1961,9e-06,1,392100,736,280742
1962,6e-06,1,392300,816,401385
1963,6e-06,1,392500,842,636483
1964,5e-06,1,392700,483,523047
1965,5e-06,1,392900,742,522357
1966,5e-06,1,393100,568,641088
1967,5e-06,1,393300,668,286033
1968,6e-06,1,393500,703,735161
1969,6e-06,1,393700,772,492346
1970,7e-06,1,393900,790,739328
1971,4e-06,1,394100,533,254669
1972,5e-06,1,394300,425,403858
1973,6e-06,1,394500,560,475929
1974,4e-06,1,394700,377,351287
1975,2e-06,1,394900,142,44099
1976,2e-06,1,395100,255,54422
1977,6e-06,1,395300,745,723074
1978,4e-06,1,395500,421,502055
1979,6e-06,1,395700,677,757663
1980,4e-06,1,395900,705,211816
1981,4e-06,1,396100,624,195343
1982,6e-06,1,396300,626,613974
1983,6e-06,1,396500,517,503315
1984,6e-06,1,396700,1120,683962
1985,3e-06,1,396900,599,6306
1986,7e-06,1,397100,1038,563904
1987,2e-06,1,397300,400,120583
1988,4e-06,1,397500,386,325773
1989,3e-06,1,397700,329,44972
1990,3e-06,1,397900,589,35438
1991,7e-06,1,398100,1002,722855
1992,5e-06,1,398300,673,632472
1993,7e-06,1,398500,1046,568661
1994,3e-06,1,398700,307,269309
1995,4e-06,1,398900,469,218007
1996,5e-06,1,399100,725,202822
1997,6e-06,1,399300,811,585145
1998,8e-06,1,399500,1021,582698
1999,5e-06,1,399700,719,558009
2000,8e-06,1,399900,597,132463
2001,7e-06,1,400100,1090,582797
2002,5e-06,1,400300,696,382197
2003,6e-06,1,400500,526,593082
2004,3e-06,1,400700,236,136940
2005,6e-06,1,400900,970,580895
2006,7e-06,1,401100,665,488690
2007,5e-06,1,401300,776,365139
2008,3e-06,1,401500,406,235721
2009,6e-06,1,401700,739,614621
2010,3e-06,1,401900,297,331862
2011,6e-06,1,402100,980,486959
2012,8e-06,1,402300,986,655323
2013,3e-06,1,402500,309,196745
2014,4e-06,1,402700,761,248316
2015,4e-06,1,402900,522,464719
2016,6e-06,1,403100,864,695664
2017,5e-06,1,403300,758,582416
2018,6e-06,1,403500,692,179968
2019,8e-06,1,403700,595,625152
2020,8e-06,1,403900,1018,802252
2021,5e-06,1,404100,760,378348
2022,2e-06,1,404300,150,121825
2023,7e-06,1,404500,1165,693303
2024,6e-06,1,404700,931,421588
2025,8e-06,1,404900,1165,683132
2026,5e-06,1,405100,406,490693
2027,2e-06,1,405300,455,93373
2028,6e-06,1,405500,991,458657
2029,3e-06,1,405700,219,218101
2030,7e-06,1,405900,1071,800904
2031,5e-06,1,406100,724,346416
2032,6e-06,1,406300,1134,702054
2033,5e-06,1,406500,556,653787
2034,5e-06,1,406700,635,502283
2035,8e-06,1,406900,318,55415
2036,5e-06,1,407100,376,191949
2037,8e-06,1,407300,1030,570416
2038,5e-06,1,407500,127,40867
2039,4e-06,1,407700,272,48857
2040,7e-06,1,407900,830,368214
2041,4e-06,1,408100,450,261883
2042,6e-06,1,408300,982,660891
2043,5e-06,1,408500,688,556728
2044,6e-06,1,408700,851,749432
2045,8e-06,1,408900,1196,805227
2046,3e-06,1,409100,648,158330
2047,6e-06,1,409300,923,666558
2048,7e-06,1,409500,996,631072
2049,6e-06,1,409700,699,649310
2050,4e-06,1,409900,511,340657
2051,8e-06,1,410100,1168,781982
2052,3e-06,1,410300,570,8828
2053,5e-06,1,410500,755,444195
2054,4e-06,1,410700,512,294607
2055,5e-06,1,410900,569,338743
2056,8e-06,1,411100,1167,727971
2057,6e-06,1,411300,837,411949
2058,4e-06,1,411500,349,232833
2059,7e-06,1,411700,632,136350
2060,5e-06,1,411900,485,442964
2061,6e-06,1,412100,815,415368
2062,7e-06,1,412300,740,649462
2063,6e-06,1,412500,535,156010
2064,6e-06,1,412700,342,339070
2065,4e-06,1,412900,538,152187
2066,2e-06,1,413100,206,88402
2067,6e-06,1,413300,651,795059
2068,6e-06,1,413500,975,606938
2069,4e-06,1,413700,521,16315
2070,8e-06,1,413900,575,208769
2071,8e-06,1,414100,1054,558589
2072,8e-06,1,414300,1165,735625
2073,6e-06,1,414500,824,777201
2074,5e-06,1,414700,744,404866
2075,4e-06,1,414900,552,164536
2076,5e-06,1,415100,888,395546
2077,6e-06,1,415300,935,474374
2078,3e-06,1,415500,483,50294
2079,2e-06,1,415700,102,97061
2080,4e-06,1,415900,402,312269
2081,4e-06,1,416100,650,328699
2082,6e-06,1,416300,707,381654
2083,4e-06,1,416500,570,15485
2084,6e-06,1,416700,1019,526854
2085,8e-06,1,416900,1009,792769
2086,7e-06,1,417100,954,559049
2087,3e-06,1,417300,278,150194
2088,4e-06,1,417500,436,540938
2089,4e-06,1,417700,193,72946
2090,5e-06,1,417900,619,451025
2091,3e-06,1,418100,398,51358
2092,5e-06,1,418300,683,331727
2093,8e-06,1,418500,1155,687341
2094,6e-06,1,418700,712,641035
2095,2e-06,1,418900,39,50732
2096,7e-06,1,419100,446,558516
2097,5e-06,1,419300,665,565200
2098,5e-06,1,419500,560,358488
2099,8e-06,1,419700,1156,693894
2100,6e-06,1,419900,834,452481
2101,4e-06,1,420100,701,155274
2102,5e-06,1,420300,555,514446
2103,5e-06,1,420500,547,249054
2104,4e-06,1,420700,441,226818
2105,5e-06,1,420900,622,409523
2106,6e-06,1,421100,528,616031
2107,5e-06,1,421300,733,380509
2108,7e-06,1,421500,972,483610
2109,6e-06,1,421700,570,591810
2110,5e-06,1,421900,683,351305
2111,6e-06,1,422100,511,651468
2112,9e-06,1,422300,920,795303
2113,6e-06,1,422500,1017,568852
2114,2e-06,1,422700,182,1646
2115,3e-06,1,422900,211,210703
2116,3e-06,1,423100,344,88213
2117,5e-06,1,423300,803,461997
2118,2e-06,1,423500,118,86458
2119,6e-06,1,423700,892,762729
2120,5e-06,1,423900,750,296660
2121,8e-06,1,424100,747,622224
2122,4e-06,1,424300,378,173674
2123,7e-06,1,424500,617,541315
2124,4e-06,1,424700,421,284061
2125,7e-06,1,424900,810,324226
2126,7e-06,1,425100,533,470912
2127,5e-06,1,425300,454,488507
2128,5e-06,1,425500,634,209474
2129,6e-06,1,425700,688,750329
2130,5e-06,1,425900,599,186220
2131,5e-06,1,426100,583,667280
2132,7e-06,1,426300,994,577166
2133,7e-06,1,426500,1130,781063
2134,7e-06,1,426700,739,837405
2135,5e-06,1,426900,817,252812
2136,2e-06,1,427100,165,8157
2137,6e-06,1,427300,839,818029
2138,3e-06,1,427500,574,88361
2139,2e-06,1,427700,26,10503
2140,6e-06,1,427900,659,517756
2141,4e-06,1,428100,497,479746
2142,7e-06,1,428300,761,749505
2143,8e-06,1,428500,1015,669113
2144,2e-06,1,428700,217,12149
2145,7e-06,1,428900,975,714907
2146,4e-06,1,429100,502,224866
2147,6e-06,1,429300,525,677082
2148,5e-06,1,429500,581,646071
2149,7e-06,1,429700,861,804533
2150,6e-06,1,429900,964,595503
2151,6e-06,1,430100,965,538411
2152,5e-06,1,430300,738,597767
2153,3e-06,1,430500,242,119562
2154,6e-06,1,430700,754,574112
2155,4e-06,1,430900,450,470056
2156,2e-06,1,431100,207,258576
2157,5e-06,1,431300,715,299010
2158,3e-06,1,431500,340,26953
2159,4e-06,1,431700,333,267250
2160,8e-06,1,431900,1030,787999
2161,4e-06,1,432100,493,155809
2162,5e-06,1,432300,479,476050
2163,4e-06,1,432500,446,197972
2164,7e-06,1,432700,639,619849
2165,3e-06,1,432900,664,57859
2166,8e-06,1,433100,843,855920
2167,6e-06,1,433300,808,790348
2168,8e-06,1,433500,1134,848620
2169,6e-06,1,433700,707,794021
2170,9e-06,1,433900,1028,823564
2171,6e-06,1,434100,803,636319
2172,2e-06,1,434300,271,42843
2173,8e-06,1,434500,630,821376
2174,6e-06,1,434700,728,459459
2175,4e-06,1,434900,753,224070
2176,5e-06,1,435100,663,544695
2177,4e-06,1,435300,283,357368
2178,5e-06,1,435500,674,468490
2179,4e-06,1,435700,565,367761
2180,3e-06,1,435900,469,422985
2181,7e-06,1,436100,963,734934
2182,3e-06,1,436300,494,30049
2183,4e-06,1,436500,663,252189
2184,8e-06,1,436700,659,799015
2185,5e-06,1,436900,703,467088
2186,1.8e-05,1,437100,454,477804
2187,4e-06,1,437300,566,157197
2188,5e-06,1,437500,855,497217
2189,4e-06,1,437700,643,179863
2190,6e-06,1,437900,810,771414
2191,8e-06,1,438100,1173,809047
2192,5e-06,1,438300,623,44933
2193,5e-06,1,438500,637,794346
2194,4e-06,1,438700,273,317778
2195,6e-06,1,438900,854,637609
2196,5e-06,1,439100,524,657872
2197,5e-06,1,439300,651,515741
2198,5e-06,1,439500,690,511934
2199,3e-06,1,439700,361,352874
2200,3e-06,1,439900,445,77562
2201,9e-06,1,440100,720,677784
2202,7e-06,1,440300,994,744336
2203,3e-06,1,440500,385,130493
2204,4e-06,1,440700,368,477571
2205,7e-06,1,440900,1012,781427
2206,5e-06,1,441100,649,505375
2207,3e-06,1,441300,596,149679
2208,7e-06,1,441500,1030,804237
2209,6e-06,1,441700,868,295943
2210,4e-06,1,441900,306,297445
2211,2e-06,1,442100,301,13789
2212,6e-06,1,442300,507,550971
2213,6e-06,1,442500,1029,510700
2214,7e-06,1,442700,790,558273
2215,5e-06,1,442900,660,520728
2216,8e-06,1,443100,1289,884322
2217,5e-06,1,443300,530,194902
2218,9e-06,1,443500,846,794429
2219,3e-06,1,443700,221,210307
2220,7e-06,1,443900,908,502923
2221,5e-06,1,444100,537,431512
2222,5e-06,1,444300,739,257466
2223,7e-06,1,444500,772,274758
2224,4e-06,1,444700,293,198615
2225,4e-06,1,444900,536,424110
2226,6e-06,1,445100,808,541950
2227,8e-06,1,445300,981,842481
2228,5e-06,1,445500,643,347676
2229,4e-06,1,445700,245,232284
2230,4e-06,1,445900,524,141902
2231,6e-06,1,446100,930,598794
2232,6e-06,1,446300,917,396633
2233,5e-06,1,446500,883,416608
2234,4e-06,1,446700,593,115533
2235,3e-06,1,446900,376,168744
2236,5e-06,1,447100,797,480682
2237,7e-06,1,447300,647,444105
2238,7e-06,1,447500,1198,710889
2239,4e-06,1,447700,319,117850
2240,7e-06,1,447900,883,366200
2241,8e-06,1,448100,991,874323
2242,6e-06,1,448300,592,452298
2243,3e-06,1,448500,350,335564
2244,4e-06,1,448700,404,410583
2245,6e-06,1,448900,859,696528
2246,7e-06,1,449100,940,871582
2247,2e-06,1,449300,189,43279
2248,3e-06,1,449500,352,287951
2249,6e-06,1,449700,804,852666
2250,4e-06,1,449900,314,195720
2251,8e-06,1,450100,505,615308
2252,7e-06,1,450300,697,587025
2253,4e-06,1,450500,383,10145
2254,6e-06,1,450700,491,452898
2255,3e-06,1,450900,216,110586
2256,1.3e-05,1,451100,867,651820
2257,7e-06,1,451300,711,605980
2258,5e-06,1,451500,334,391217
2259,7e-06,1,451700,1004,716039
2260,5e-06,1,451900,523,352939
2261,5e-06,1,452100,558,593133
2262,5e-06,1,452300,744,218962
2263,5e-06,1,452500,720,189715
2264,6e-06,1,452700,900,473208
2265,2e-06,1,452900,218,8669
2266,6e-06,1,453100,614,765970
2267,9e-06,1,453300,789,902056
2268,5e-06,1,453500,795,191540
2269,3e-06,1,453700,329,336712
2270,4e-06,1,453900,296,219773
2271,8e-06,1,454100,1096,839535
2272,3e-06,1,454300,414,145454
2273,6e-06,1,454500,635,785860
2274,8e-06,1,454700,960,902308
2275,7e-06,1,454900,1149,812503
2276,6e-06,1,455100,1007,540831
2277,2e-06,1,455300,100,16195
2278,6e-06,1,455500,465,60848
2279,7e-06,1,455700,869,520096
2280,4e-06,1,455900,814,211302
2281,5e-06,1,456100,600,703233
2282,4e-06,1,456300,530,663669
2283,7e-06,1,456500,983,864619
2284,6e-06,1,456700,698,119338
2285,7e-06,1,456900,891,645962
2286,7e-06,1,457100,915,394686
2287,4e-06,1,457300,256,166041
2288,8e-06,1,457500,801,807499
2289,3e-06,1,457700,80,67160
2290,2e-06,1,457900,298,14092
2291,6e-06,1,458100,541,721986
2292,6e-06,1,458300,678,220022
2293,6e-06,1,458500,579,643178
2294,6e-06,1,458700,599,330832
2295,6e-06,1,458900,393,264081
2296,8e-06,1,459100,847,432193
2297,6e-06,1,459300,625,720315
2298,8e-06,1,459500,1033,817102
2299,6e-06,1,459700,718,558036
2300,4e-06,1,459900,785,286332
2301,5e-06,1,460100,815,400212
2302,6e-06,1,460300,842,620521
2303,8e-06,1,460500,1062,752076
2304,6e-06,1,460700,884,770598
2305,7e-06,1,460900,536,193445
2306,7e-06,1,461100,856,499593
2307,8e-06,1,461300,1157,658578
2308,6e-06,1,461500,596,641039
2309,5e-06,1,461700,840,504510
2310,8e-06,1,461900,749,378444
2311,2e-06,1,462100,122,69522
2312,6e-06,1,462300,1013,491482
2313,2e-06,1,462500,239,191624
2314,8e-06,1,462700,991,679465
2315,8e-06,1,462900,892,501363
2316,4e-06,1,463100,574,263028
2317,5e-06,1,463300,787,507896
2318,7e-06,1,463500,865,842258
2319,8e-06,1,463700,848,911682
2320,4e-06,1,463900,622,213839
2321,7e-06,1,464100,1115,788294
2322,5e-06,1,464300,634,529845
2323,8e-06,1,464500,1123,719132
2324,6e-06,1,464700,804,610952
2325,1.3e-05,1,464900,1142,689429
2326,2e-06,1,465100,126,9665
2327,2e-06,1,465300,82,6927
2328,4e-06,1,465500,420,239615
2329,3e-06,1,465700,597,14649
2330,6e-06,1,465900,857,324838
2331,9e-06,1,466100,1110,883718
2332,7e-06,1,466300,942,628935
2333,7e-06,1,466500,873,579148
2334,4e-06,1,466700,529,62619
2335,6e-06,1,466900,888,314527
2336,4e-06,1,467100,474,302727
2337,5e-06,1,467300,960,405759
2338,3e-06,1,467500,338,179917
2339,3e-06,1,467700,337,30707
2340,7e-06,1,467900,996,492102
2341,3e-06,1,468100,397,309314
2342,5e-06,1,468300,761,275906
2343,3e-06,1,468500,475,17368
2344,4e-06,1,468700,298,19701
2345,7e-06,1,468900,640,594024
2346,5e-06,1,469100,874,385379
2347,2e-06,1,469300,224,254736
2348,3e-06,1,469500,443,25528
2349,3e-06,1,469700,276,92470
2350,7e-06,1,469900,624,566144
2351,1.1e-05,1,470100,1041,795418
2352,5e-06,1,470300,460,297772
2353,1e-05,1,470500,799,882421
2354,7e-06,1,470700,1010,483747
2355,8e-06,1,470900,715,518797
2356,5e-06,1,471100,601,628371
2357,7e-06,1,471300,967,778578
2358,1e-05,1,471500,1193,825511
2359,7e-06,1,471700,1063,544269
2360,3e-06,1,471900,419,120444
2361,8e-06,1,472100,898,478694
2362,3e-06,1,472300,294,215739
2363,6e-06,1,472500,786,516516
2364,6e-06,1,472700,496,600844
2365,3e-06,1,472900,337,15872
2366,6e-06,1,473100,1070,631917
2367,4e-06,1,473300,345,306300
2368,4e-06,1,473500,628,242514
2369,9e-06,1,473700,683,862652
2370,4e-06,1,473900,585,252239
2371,2e-06,1,474100,147,67671
2372,8e-06,1,474300,1072,804299
2373,7e-06,1,474500,998,719049
2374,5e-06,1,474700,50,27600
2375,6e-06,1,474900,487,639240
2376,5e-06,1,475100,662,272230
2377,1.1e-05,1,475300,559,610430
2378,5e-06,1,475500,601,620308
